date,hour,location,temperature,humidity,wind_speed,green_ratio,building_density,ndvi,uhi_intensity
2024-08-16,12,滨水区域,32.42,66.4,2.2,0.6,0.2,0.399,-1.38
2024-08-16,13,市中心商业区,37.17,56.9,-0.6,0.1,0.85,-0.034,3.69
2024-08-16,13,居民区A,36.05,62.5,1.4,0.35,0.6,0.173,1.62
2024-08-16,13,居民区B,35.95,58.4,2.1,0.25,0.65,0.093,2.09
2024-08-16,13,公园绿地,32.73,65.5,3.1,0.75,0.05,0.496,-1.31
2024-08-16,13,工业区,35.41,58.8,2.7,0.05,0.7,-0.101,3.32
2024-08-16,13,郊区对照点,32.85,63.8,3.7,0.55,0.15,0.335,0.0
2024-08-16,13,大学城,34.31,54.9,2.8,0.4,0.45,0.229,1.67
2024-08-16,13,滨水区域,32.78,62.7,1.9,0.6,0.2,0.381,-0.7
2024-08-16,14,市中心商业区,34.82,64.6,2.3,0.1,0.85,-0.025,4.21
2024-08-16,14,居民区A,35.05,62.2,1.2,0.35,0.6,0.172,2.15
2024-08-16,14,居民区B,34.88,60.8,2.6,0.25,0.65,0.113,2.46
2024-08-16,14,公园绿地,32.54,68.6,2.4,0.75,0.05,0.429,-1.13
2024-08-16,14,工业区,35.54,60.8,2.2,0.05,0.7,-0.052,2.8
2024-08-16,14,郊区对照点,33.36,64.7,2.5,0.55,0.15,0.296,0.0
2024-08-16,14,大学城,35.4,63.0,2.3,0.4,0.45,0.166,1.59
2024-08-16,14,滨水区域,31.77,63.8,2.4,0.6,0.2,0.424,-0.96
2024-08-16,15,市中心商业区,36.31,58.5,2.5,0.1,0.85,-0.02,4.18
2024-08-16,15,居民区A,33.97,60.4,2.1,0.35,0.6,0.177,1.99
2024-08-16,15,居民区B,34.39,59.4,2.4,0.25,0.65,0.121,2.38
2024-08-16,15,公园绿地,32.18,64.8,2.4,0.75,0.05,0.537,-1.03
2024-08-16,15,工业区,36.09,60.2,0.6,0.05,0.7,-0.04,3.29
2024-08-16,15,郊区对照点,32.13,61.6,3.7,0.55,0.15,0.336,0.0
2024-08-16,15,大学城,33.62,64.6,4.7,0.4,0.45,0.235,1.55
2024-08-16,15,滨水区域,31.45,70.8,2.9,0.6,0.2,0.406,-0.91
2024-08-16,16,市中心商业区,35.79,59.8,2.6,0.1,0.85,-0.041,3.85
2024-08-16,16,居民区A,33.75,61.0,2.6,0.35,0.6,0.169,1.66
2024-08-16,16,居民区B,33.54,65.7,1.4,0.25,0.65,0.118,1.67
2024-08-16,16,公园绿地,31.44,67.6,1.4,0.75,0.05,0.526,-1.18
2024-08-16,16,工业区,33.59,65.5,3.5,0.05,0.7,-0.046,2.89
2024-08-16,16,郊区对照点,31.49,64.1,2.4,0.55,0.15,0.352,0.0
2024-08-16,16,大学城,31.72,66.9,1.4,0.4,0.45,0.182,1.7
2024-08-16,16,滨水区域,29.68,65.0,2.3,0.6,0.2,0.362,-0.93
2024-08-16,17,市中心商业区,34.29,59.5,1.1,0.1,0.85,-0.026,4.33
2024-08-16,17,居民区A,32.1,64.0,3.9,0.35,0.6,0.203,1.48
2024-08-16,17,居民区B,31.93,66.0,1.6,0.25,0.65,0.091,2.01
2024-08-16,17,公园绿地,28.97,65.2,3.7,0.75,0.05,0.508,-1.26
2024-08-16,17,工业区,33.85,62.7,3.3,0.05,0.7,-0.063,2.56
2024-08-16,17,郊区对照点,29.3,71.9,3.3,0.55,0.15,0.3,0.0
2024-08-16,17,大学城,32.77,67.4,2.0,0.4,0.45,0.218,0.84
2024-08-16,17,滨水区域,28.59,68.7,2.7,0.6,0.2,0.377,-0.96
2024-08-16,18,市中心商业区,32.08,66.1,3.8,0.1,0.85,-0.007,4.01
2024-08-16,18,居民区A,30.27,66.2,1.5,0.35,0.6,0.137,1.98
2024-08-16,18,居民区B,31.3,63.5,3.5,0.25,0.65,0.083,1.97
2024-08-16,18,公园绿地,28.62,68.3,3.0,0.75,0.05,0.517,-1.2
2024-08-16,18,工业区,31.34,69.7,3.6,0.05,0.7,-0.041,2.74
2024-08-16,18,郊区对照点,29.55,67.3,1.5,0.55,0.15,0.321,0.0
2024-08-16,18,大学城,30.18,70.6,1.9,0.4,0.45,0.191,1.36
2024-08-16,18,滨水区域,27.76,72.3,3.0,0.6,0.2,0.313,-1.11
2024-08-16,19,市中心商业区,31.66,63.0,1.9,0.1,0.85,-0.001,4.2
2024-08-16,19,居民区A,29.42,69.5,2.9,0.35,0.6,0.147,1.67
2024-08-16,19,居民区B,29.25,66.4,2.0,0.25,0.65,0.097,1.97
2024-08-16,19,公园绿地,24.52,74.5,2.3,0.75,0.05,0.507,-1.19
2024-08-16,19,工业区,30.06,66.4,3.4,0.05,0.7,-0.073,3.33
2024-08-16,19,郊区对照点,28.35,68.6,2.1,0.55,0.15,0.326,0.0
2024-08-16,19,大学城,28.95,67.2,3.1,0.4,0.45,0.201,1.76
2024-08-16,19,滨水区域,25.82,67.6,1.1,0.6,0.2,0.364,-1.24
2024-08-16,20,市中心商业区,29.68,70.9,1.9,0.1,0.85,-0.079,4.17
2024-08-16,20,居民区A,29.43,69.6,2.0,0.35,0.6,0.185,1.76
2024-08-16,20,居民区B,27.58,69.9,2.5,0.25,0.65,0.094,2.5
2024-08-16,20,公园绿地,25.39,76.0,4.3,0.75,0.05,0.486,-0.96
2024-08-16,20,工业区,30.01,68.0,2.3,0.05,0.7,0.01,3.36
2024-08-16,20,郊区对照点,24.68,78.1,3.8,0.55,0.15,0.376,0.0
2024-08-16,20,大学城,28.46,74.1,3.2,0.4,0.45,0.237,1.54
2024-08-16,20,滨水区域,24.5,70.1,3.1,0.6,0.2,0.403,-1.01
2024-08-16,21,市中心商业区,28.64,65.8,2.2,0.1,0.85,0.001,4.67
2024-08-16,21,居民区A,27.3,71.7,3.4,0.35,0.6,0.178,2.11
2024-08-16,21,居民区B,27.98,73.3,2.5,0.25,0.65,0.086,2.06
2024-08-16,21,公园绿地,22.97,76.9,3.2,0.75,0.05,0.551,-0.72
2024-08-16,21,工业区,26.27,76.3,3.7,0.05,0.7,-0.088,2.88
2024-08-16,21,郊区对照点,26.47,72.0,2.0,0.55,0.15,0.317,0.0
2024-08-16,21,大学城,28.93,71.2,2.3,0.4,0.45,0.263,1.47
2024-08-16,21,滨水区域,25.29,75.0,2.2,0.6,0.2,0.395,-0.84
2024-08-16,22,市中心商业区,29.17,73.5,4.3,0.1,0.85,-0.008,3.43
2024-08-16,22,居民区A,27.23,70.1,1.1,0.35,0.6,0.201,2.13
2024-08-16,22,居民区B,25.88,69.0,3.6,0.25,0.65,0.115,1.76
2024-08-16,22,公园绿地,24.06,73.5,2.9,0.75,0.05,0.509,-1.77
2024-08-16,22,工业区,27.62,70.0,1.9,0.05,0.7,-0.098,2.93
2024-08-16,22,郊区对照点,24.25,76.5,2.4,0.55,0.15,0.343,0.0
2024-08-16,22,大学城,26.29,70.7,1.7,0.4,0.45,0.286,1.48
2024-08-16,22,滨水区域,23.36,79.8,4.0,0.6,0.2,0.423,-1.12
2024-08-16,23,市中心商业区,28.31,71.4,4.3,0.1,0.85,-0.007,4.14
2024-08-16,23,居民区A,25.22,69.6,3.6,0.35,0.6,0.19,2.13
2024-08-16,23,居民区B,26.89,73.9,3.1,0.25,0.65,0.119,2.04
2024-08-16,23,公园绿地,23.2,78.5,1.7,0.75,0.05,0.468,-0.98
2024-08-16,23,工业区,27.15,73.2,2.3,0.05,0.7,-0.083,3.18
2024-08-16,23,郊区对照点,25.11,74.6,1.3,0.55,0.15,0.348,0.0
2024-08-16,23,大学城,23.98,74.7,0.9,0.4,0.45,0.207,1.65
2024-08-16,23,滨水区域,22.8,79.7,2.7,0.6,0.2,0.346,-0.73
2024-08-17,0,市中心商业区,30.09,69.6,2.9,0.1,0.85,-0.05,4.24
2024-08-17,0,居民区A,26.95,73.7,4.3,0.35,0.6,0.216,2.09
2024-08-17,0,居民区B,27.13,69.8,0.6,0.25,0.65,0.101,1.85
2024-08-17,0,公园绿地,24.33,72.9,2.7,0.75,0.05,0.537,-0.95
2024-08-17,0,工业区,27.2,68.5,3.1,0.05,0.7,-0.037,2.74
2024-08-17,0,郊区对照点,25.04,76.3,3.9,0.55,0.15,0.345,0.0
2024-08-17,0,大学城,26.41,70.8,2.6,0.4,0.45,0.262,1.54
2024-08-17,0,滨水区域,24.47,70.0,3.8,0.6,0.2,0.42,-1.09
2024-08-17,1,市中心商业区,29.15,72.2,4.9,0.1,0.85,-0.071,3.85
2024-08-17,1,居民区A,26.92,74.4,2.8,0.35,0.6,0.165,1.58
2024-08-17,1,居民区B,28.05,69.3,1.6,0.25,0.65,0.08,1.87
2024-08-17,1,公园绿地,24.0,71.7,1.7,0.75,0.05,0.571,-0.9
2024-08-17,1,工业区,27.91,71.2,2.6,0.05,0.7,-0.087,2.43
2024-08-17,1,郊区对照点,24.81,73.3,2.4,0.55,0.15,0.285,0.0
2024-08-17,1,大学城,28.72,76.3,2.9,0.4,0.45,0.221,1.33
2024-08-17,1,滨水区域,24.7,73.6,3.5,0.6,0.2,0.407,-1.26
2024-08-17,2,市中心商业区,29.19,71.5,3.1,0.1,0.85,-0.053,3.86
2024-08-17,2,居民区A,27.61,70.4,2.4,0.35,0.6,0.207,2.04
2024-08-17,2,居民区B,27.8,68.0,2.6,0.25,0.65,0.099,1.86
2024-08-17,2,公园绿地,23.82,78.9,3.9,0.75,0.05,0.507,-0.57
2024-08-17,2,工业区,28.92,64.7,2.7,0.05,0.7,-0.07,3.14
2024-08-17,2,郊区对照点,26.99,69.7,2.8,0.55,0.15,0.366,0.0
2024-08-17,2,大学城,28.32,72.6,1.6,0.4,0.45,0.187,1.73
2024-08-17,2,滨水区域,24.43,71.3,3.5,0.6,0.2,0.369,-0.51
2024-08-17,3,市中心商业区,30.18,65.1,2.4,0.1,0.85,0.003,4.09
2024-08-17,3,居民区A,30.05,68.1,2.4,0.35,0.6,0.225,2.18
2024-08-17,3,居民区B,28.2,70.5,2.7,0.25,0.65,0.094,2.05
2024-08-17,3,公园绿地,24.5,73.1,2.8,0.75,0.05,0.484,-1.27
2024-08-17,3,工业区,29.5,66.8,1.4,0.05,0.7,-0.099,3.12
2024-08-17,3,郊区对照点,26.6,72.6,2.3,0.55,0.15,0.295,0.0
2024-08-17,3,大学城,27.33,69.8,2.8,0.4,0.45,0.168,0.81
2024-08-17,3,滨水区域,26.69,73.4,1.8,0.6,0.2,0.373,-1.13
2024-08-17,4,市中心商业区,31.8,63.9,1.6,0.1,0.85,-0.005,4.54
2024-08-17,4,居民区A,29.99,67.8,2.3,0.35,0.6,0.156,1.88
2024-08-17,4,居民区B,29.88,71.3,3.5,0.25,0.65,0.105,2.06
2024-08-17,4,公园绿地,26.61,73.4,2.5,0.75,0.05,0.502,-1.26
2024-08-17,4,工业区,29.86,65.7,2.7,0.05,0.7,-0.069,3.77
2024-08-17,4,郊区对照点,27.88,74.9,3.7,0.55,0.15,0.353,0.0
2024-08-17,4,大学城,29.04,66.1,2.0,0.4,0.45,0.245,1.58
2024-08-17,4,滨水区域,26.05,71.7,2.8,0.6,0.2,0.381,-1.07
2024-08-17,5,市中心商业区,32.73,57.1,2.5,0.1,0.85,-0.052,4.11
2024-08-17,5,居民区A,30.88,68.8,3.1,0.35,0.6,0.232,1.41
2024-08-17,5,居民区B,30.67,60.7,2.9,0.25,0.65,0.095,1.86
2024-08-17,5,公园绿地,27.99,66.9,4.0,0.75,0.05,0.493,-0.98
2024-08-17,5,工业区,31.67,68.4,1.5,0.05,0.7,-0.035,2.84
2024-08-17,5,郊区对照点,28.37,72.2,2.3,0.55,0.15,0.358,0.0
2024-08-17,5,大学城,30.78,65.6,2.7,0.4,0.45,0.205,1.49
2024-08-17,5,滨水区域,28.15,66.9,2.9,0.6,0.2,0.39,-1.45
2024-08-17,6,市中心商业区,33.47,61.4,2.1,0.1,0.85,-0.049,4.28
2024-08-17,6,居民区A,32.92,61.7,1.6,0.35,0.6,0.18,2.4
2024-08-17,6,居民区B,33.79,61.0,0.7,0.25,0.65,0.055,1.47
2024-08-17,6,公园绿地,29.4,68.6,2.7,0.75,0.05,0.534,-0.51
2024-08-17,6,工业区,33.74,65.3,1.3,0.05,0.7,-0.075,3.42
2024-08-17,6,郊区对照点,29.63,71.4,2.6,0.55,0.15,0.363,0.0
2024-08-17,6,大学城,30.87,68.8,2.0,0.4,0.45,0.227,1.49
2024-08-17,6,滨水区域,30.02,70.1,1.1,0.6,0.2,0.356,-1.19
2024-08-17,7,市中心商业区,35.92,59.0,1.6,0.1,0.85,-0.061,4.22
2024-08-17,7,居民区A,31.7,68.7,1.5,0.35,0.6,0.167,1.65
2024-08-17,7,居民区B,32.63,63.8,2.4,0.25,0.65,0.054,1.88
2024-08-17,7,公园绿地,30.44,68.5,0.9,0.75,0.05,0.486,-1.62
2024-08-17,7,工业区,33.96,61.6,3.0,0.05,0.7,-0.031,2.69
2024-08-17,7,郊区对照点,31.6,67.6,1.9,0.55,0.15,0.363,0.0
2024-08-17,7,大学城,32.97,63.2,2.6,0.4,0.45,0.173,1.54
2024-08-17,7,滨水区域,29.69,68.1,2.2,0.6,0.2,0.389,-0.64
2024-08-17,8,市中心商业区,36.67,62.6,1.7,0.1,0.85,0.023,3.7
2024-08-17,8,居民区A,33.56,62.5,2.1,0.35,0.6,0.133,1.66
2024-08-17,8,居民区B,31.69,61.5,2.0,0.25,0.65,0.145,2.21
2024-08-17,8,公园绿地,31.83,71.9,1.1,0.75,0.05,0.498,-0.39
2024-08-17,8,工业区,35.16,58.9,3.2,0.05,0.7,-0.077,3.38
2024-08-17,8,郊区对照点,33.23,63.1,3.3,0.55,0.15,0.333,0.0
2024-08-17,8,大学城,34.17,64.3,2.2,0.4,0.45,0.265,1.52
2024-08-17,8,滨水区域,31.8,61.5,2.0,0.6,0.2,0.385,-0.74
2024-08-17,9,市中心商业区,38.73,53.9,1.8,0.1,0.85,-0.057,4.15
2024-08-17,9,居民区A,36.73,59.0,2.5,0.35,0.6,0.184,1.86
2024-08-17,9,居民区B,34.63,65.2,2.6,0.25,0.65,0.084,2.9
2024-08-17,9,公园绿地,32.6,59.3,3.0,0.75,0.05,0.445,-0.86
2024-08-17,9,工业区,36.95,63.4,1.7,0.05,0.7,-0.069,2.98
2024-08-17,9,郊区对照点,34.3,63.7,2.9,0.55,0.15,0.377,0.0
2024-08-17,9,大学城,34.93,66.1,2.4,0.4,0.45,0.247,1.35
2024-08-17,9,滨水区域,33.08,67.4,1.6,0.6,0.2,0.408,-0.95
2024-08-17,10,市中心商业区,40.03,54.8,2.7,0.1,0.85,-0.025,4.2
2024-08-17,10,居民区A,34.65,57.8,3.0,0.35,0.6,0.181,1.4
2024-08-17,10,居民区B,35.89,59.4,2.1,0.25,0.65,0.128,2.38
2024-08-17,10,公园绿地,31.61,65.3,2.6,0.75,0.05,0.456,-0.62
2024-08-17,10,工业区,37.69,60.9,2.1,0.05,0.7,-0.083,2.83
2024-08-17,10,郊区对照点,34.31,61.2,3.2,0.55,0.15,0.42,0.0
2024-08-17,10,大学城,36.36,54.1,2.6,0.4,0.45,0.184,1.38
2024-08-17,10,滨水区域,33.37,62.8,1.7,0.6,0.2,0.396,-1.6
2024-08-17,11,市中心商业区,39.21,53.8,2.7,0.1,0.85,-0.06,4.07
2024-08-17,11,居民区A,38.0,56.2,2.0,0.35,0.6,0.193,2.06
2024-08-17,11,居民区B,35.79,64.0,3.1,0.25,0.65,0.138,2.16
2024-08-17,11,公园绿地,35.41,55.5,3.7,0.75,0.05,0.488,-1.16
2024-08-17,11,工业区,37.33,60.3,3.1,0.05,0.7,-0.074,3.08
2024-08-17,11,郊区对照点,37.11,57.1,2.2,0.55,0.15,0.383,0.0
2024-08-17,11,大学城,35.14,62.2,0.6,0.4,0.45,0.179,1.14
2024-08-17,11,滨水区域,33.2,60.0,2.7,0.6,0.2,0.422,-0.39
2024-08-17,12,市中心商业区,38.24,59.9,3.5,0.1,0.85,-0.016,4.21
2024-08-17,12,居民区A,37.44,60.1,1.9,0.35,0.6,0.12,1.9
2024-08-17,12,居民区B,36.45,59.0,3.3,0.25,0.65,0.143,2.05
2024-08-17,12,公园绿地,33.12,62.7,1.9,0.75,0.05,0.504,-1.14
2024-08-17,12,工业区,38.79,54.5,4.2,0.05,0.7,-0.104,3.09
2024-08-17,12,郊区对照点,33.78,66.2,2.5,0.55,0.15,0.346,0.0
2024-08-17,12,大学城,35.85,63.8,3.0,0.4,0.45,0.204,1.5
2024-08-17,12,滨水区域,33.36,60.7,2.0,0.6,0.2,0.372,-1.0
2024-08-17,13,市中心商业区,38.86,54.4,3.1,0.1,0.85,0.013,4.27
2024-08-17,13,居民区A,37.46,51.1,1.7,0.35,0.6,0.135,1.47
2024-08-17,13,居民区B,37.81,63.3,2.5,0.25,0.65,0.114,1.89
2024-08-17,13,公园绿地,34.83,62.6,2.1,0.75,0.05,0.517,-1.05
2024-08-17,13,工业区,38.05,60.0,5.5,0.05,0.7,-0.006,3.05
2024-08-17,13,郊区对照点,34.15,55.9,3.5,0.55,0.15,0.374,0.0
2024-08-17,13,大学城,35.89,60.3,2.7,0.4,0.45,0.238,2.0
2024-08-17,13,滨水区域,32.85,66.2,2.7,0.6,0.2,0.365,-0.76
2024-08-17,14,市中心商业区,38.31,57.4,2.8,0.1,0.85,-0.034,4.2
2024-08-17,14,居民区A,36.08,65.4,2.7,0.35,0.6,0.16,2.09
2024-08-17,14,居民区B,37.19,54.2,3.5,0.25,0.65,0.11,1.99
2024-08-17,14,公园绿地,32.85,65.2,1.8,0.75,0.05,0.44,-1.21
2024-08-17,14,工业区,37.18,60.8,2.3,0.05,0.7,-0.094,2.8
2024-08-17,14,郊区对照点,34.41,64.2,3.2,0.55,0.15,0.299,0.0
2024-08-17,14,大学城,35.94,62.8,1.8,0.4,0.45,0.274,1.35
2024-08-17,14,滨水区域,34.21,64.6,1.9,0.6,0.2,0.38,-0.59
2024-08-17,15,市中心商业区,37.17,59.5,1.3,0.1,0.85,-0.009,3.88
2024-08-17,15,居民区A,36.02,57.8,2.8,0.35,0.6,0.169,1.21
2024-08-17,15,居民区B,35.67,64.6,1.6,0.25,0.65,0.081,2.4
2024-08-17,15,公园绿地,33.05,63.0,2.7,0.75,0.05,0.481,-0.26
2024-08-17,15,工业区,37.31,64.0,2.6,0.05,0.7,-0.098,3.15
2024-08-17,15,郊区对照点,34.61,66.0,1.1,0.55,0.15,0.346,0.0
2024-08-17,15,大学城,33.82,61.3,3.0,0.4,0.45,0.26,1.57
2024-08-17,15,滨水区域,31.69,67.4,1.8,0.6,0.2,0.371,-0.97
2024-08-17,16,市中心商业区,36.03,62.3,3.1,0.1,0.85,0.011,4.43
2024-08-17,16,居民区A,34.45,58.6,1.6,0.35,0.6,0.232,2.48
2024-08-17,16,居民区B,35.64,59.1,3.9,0.25,0.65,0.095,2.1
2024-08-17,16,公园绿地,32.23,68.7,2.9,0.75,0.05,0.541,-1.0
2024-08-17,16,工业区,35.41,60.2,1.6,0.05,0.7,-0.144,3.31
2024-08-17,16,郊区对照点,32.38,67.0,3.0,0.55,0.15,0.345,0.0
2024-08-17,16,大学城,34.82,65.0,1.7,0.4,0.45,0.266,1.76
2024-08-17,16,滨水区域,30.87,64.6,1.5,0.6,0.2,0.399,-1.05
2024-08-17,17,市中心商业区,33.37,61.9,2.2,0.1,0.85,-0.017,3.54
2024-08-17,17,居民区A,33.46,68.0,2.6,0.35,0.6,0.198,2.47
2024-08-17,17,居民区B,33.29,63.3,2.8,0.25,0.65,0.073,1.79
2024-08-17,17,公园绿地,28.73,76.0,3.2,0.75,0.05,0.472,-0.69
2024-08-17,17,工业区,33.72,63.3,2.6,0.05,0.7,-0.073,2.76
2024-08-17,17,郊区对照点,32.33,65.1,3.8,0.55,0.15,0.309,0.0
2024-08-17,17,大学城,32.48,64.5,3.4,0.4,0.45,0.196,1.67
2024-08-17,17,滨水区域,30.64,71.1,2.9,0.6,0.2,0.326,-1.3
2024-08-17,18,市中心商业区,33.3,62.3,3.6,0.1,0.85,-0.028,4.01
2024-08-17,18,居民区A,31.89,67.0,1.9,0.35,0.6,0.175,1.95
2024-08-17,18,居民区B,32.01,63.5,1.4,0.25,0.65,0.128,1.97
2024-08-17,18,公园绿地,29.97,69.1,2.9,0.75,0.05,0.534,-0.22
2024-08-17,18,工业区,34.11,65.3,2.7,0.05,0.7,-0.022,2.78
2024-08-17,18,郊区对照点,30.54,70.8,3.3,0.55,0.15,0.338,0.0
2024-08-17,18,大学城,31.93,64.3,1.9,0.4,0.45,0.264,1.37
2024-08-17,18,滨水区域,28.71,67.9,1.9,0.6,0.2,0.358,-1.52
2024-08-17,19,市中心商业区,31.53,65.2,2.9,0.1,0.85,-0.07,4.05
2024-08-17,19,居民区A,31.8,64.0,1.7,0.35,0.6,0.178,2.16
2024-08-17,19,居民区B,30.33,70.1,2.9,0.25,0.65,0.152,1.5
2024-08-17,19,公园绿地,26.64,70.4,1.4,0.75,0.05,0.547,-0.93
2024-08-17,19,工业区,31.51,70.4,2.7,0.05,0.7,-0.066,2.77
2024-08-17,19,郊区对照点,29.22,70.1,3.0,0.55,0.15,0.364,0.0
2024-08-17,19,大学城,31.43,63.4,4.3,0.4,0.45,0.274,2.02
2024-08-17,19,滨水区域,27.61,68.3,2.6,0.6,0.2,0.389,-0.74
2024-08-17,20,市中心商业区,31.44,68.6,2.2,0.1,0.85,-0.019,4.22
2024-08-17,20,居民区A,29.67,66.0,1.8,0.35,0.6,0.212,2.15
2024-08-17,20,居民区B,30.68,70.2,2.3,0.25,0.65,0.13,2.11
2024-08-17,20,公园绿地,26.48,79.8,4.4,0.75,0.05,0.52,-1.25
2024-08-17,20,工业区,30.18,65.8,3.2,0.05,0.7,-0.048,2.91
2024-08-17,20,郊区对照点,29.22,67.2,4.0,0.55,0.15,0.375,0.0
2024-08-17,20,大学城,29.58,65.8,3.8,0.4,0.45,0.279,1.57
2024-08-17,20,滨水区域,27.57,70.8,3.7,0.6,0.2,0.352,-0.7
2024-08-17,21,市中心商业区,28.52,65.9,1.7,0.1,0.85,-0.02,3.73
2024-08-17,21,居民区A,27.83,69.7,2.4,0.35,0.6,0.145,1.6
2024-08-17,21,居民区B,27.85,73.2,4.6,0.25,0.65,0.144,1.89
2024-08-17,21,公园绿地,25.87,72.6,2.4,0.75,0.05,0.503,-0.92
2024-08-17,21,工业区,28.14,68.0,2.5,0.05,0.7,0.012,3.19
2024-08-17,21,郊区对照点,27.41,70.4,3.7,0.55,0.15,0.349,0.0
2024-08-17,21,大学城,28.69,69.7,2.9,0.4,0.45,0.206,2.05
2024-08-17,21,滨水区域,25.15,70.6,2.6,0.6,0.2,0.436,-1.2
2024-08-17,22,市中心商业区,29.59,68.9,1.4,0.1,0.85,-0.061,4.34
2024-08-17,22,居民区A,27.8,67.1,2.2,0.35,0.6,0.163,2.0
2024-08-17,22,居民区B,27.89,63.7,3.6,0.25,0.65,0.102,1.81
2024-08-17,22,公园绿地,25.45,70.0,2.2,0.75,0.05,0.464,-0.78
2024-08-17,22,工业区,29.69,69.1,2.3,0.05,0.7,-0.098,2.86
2024-08-17,22,郊区对照点,25.92,70.8,2.1,0.55,0.15,0.306,0.0
2024-08-17,22,大学城,26.64,67.2,2.7,0.4,0.45,0.221,1.53
2024-08-17,22,滨水区域,24.45,72.5,2.3,0.6,0.2,0.367,-0.95
2024-08-17,23,市中心商业区,30.7,66.2,2.0,0.1,0.85,-0.027,3.85
2024-08-17,23,居民区A,26.84,69.6,3.0,0.35,0.6,0.2,2.27
2024-08-17,23,居民区B,28.13,68.8,1.2,0.25,0.65,0.159,1.32
2024-08-17,23,公园绿地,23.96,70.6,2.8,0.75,0.05,0.471,-0.66
2024-08-17,23,工业区,28.42,74.0,2.6,0.05,0.7,-0.025,2.67
2024-08-17,23,郊区对照点,26.03,72.0,2.7,0.55,0.15,0.368,0.0
2024-08-17,23,大学城,27.05,68.8,2.1,0.4,0.45,0.188,1.71
2024-08-17,23,滨水区域,23.96,73.5,2.7,0.6,0.2,0.373,-0.65
2024-08-18,0,市中心商业区,29.93,66.4,3.1,0.1,0.85,-0.005,3.64
2024-08-18,0,居民区A,27.16,70.5,3.7,0.35,0.6,0.167,2.14
2024-08-18,0,居民区B,28.4,66.8,2.7,0.25,0.65,0.161,1.53
2024-08-18,0,公园绿地,23.87,75.8,2.8,0.75,0.05,0.505,-0.84
2024-08-18,0,工业区,29.36,68.5,2.4,0.05,0.7,-0.042,3.6
2024-08-18,0,郊区对照点,25.84,75.7,1.2,0.55,0.15,0.335,0.0
2024-08-18,0,大学城,25.88,72.6,3.6,0.4,0.45,0.181,2.02
2024-08-18,0,滨水区域,24.35,77.1,3.3,0.6,0.2,0.44,-0.83
2024-08-18,1,市中心商业区,28.83,72.0,0.4,0.1,0.85,-0.047,3.83
2024-08-18,1,居民区A,25.84,77.6,3.6,0.35,0.6,0.194,2.29
2024-08-18,1,居民区B,27.82,72.8,3.5,0.25,0.65,0.057,2.27
2024-08-18,1,公园绿地,25.43,71.3,2.3,0.75,0.05,0.477,-0.91
2024-08-18,1,工业区,28.84,69.6,1.9,0.05,0.7,-0.019,2.83
2024-08-18,1,郊区对照点,25.97,74.8,1.1,0.55,0.15,0.35,0.0
2024-08-18,1,大学城,28.03,69.9,3.2,0.4,0.45,0.2,1.82
2024-08-18,1,滨水区域,23.62,75.2,3.5,0.6,0.2,0.415,-1.39
2024-08-18,2,市中心商业区,29.85,66.0,3.4,0.1,0.85,-0.022,4.04
2024-08-18,2,居民区A,28.41,65.9,2.7,0.35,0.6,0.15,1.85
2024-08-18,2,居民区B,27.67,71.8,1.9,0.25,0.65,0.086,2.1
2024-08-18,2,公园绿地,26.13,73.6,3.4,0.75,0.05,0.436,-0.57
2024-08-18,2,工业区,28.34,67.8,4.1,0.05,0.7,-0.055,2.78
2024-08-18,2,郊区对照点,25.54,68.8,2.5,0.55,0.15,0.33,0.0
2024-08-18,2,大学城,28.06,75.1,1.5,0.4,0.45,0.238,1.04
2024-08-18,2,滨水区域,25.37,69.6,1.4,0.6,0.2,0.457,-0.36
2024-08-18,3,市中心商业区,30.25,73.0,2.5,0.1,0.85,-0.061,4.19
2024-08-18,3,居民区A,29.58,70.4,1.1,0.35,0.6,0.146,2.28
2024-08-18,3,居民区B,27.9,73.2,2.2,0.25,0.65,0.051,1.6
2024-08-18,3,公园绿地,26.18,73.7,3.7,0.75,0.05,0.501,-1.06
2024-08-18,3,工业区,31.26,63.6,2.3,0.05,0.7,-0.046,2.73
2024-08-18,3,郊区对照点,27.18,71.0,3.4,0.55,0.15,0.327,0.0
2024-08-18,3,大学城,27.81,76.0,3.2,0.4,0.45,0.253,1.75
2024-08-18,3,滨水区域,25.28,70.4,1.7,0.6,0.2,0.363,-0.64
2024-08-18,4,市中心商业区,31.83,68.2,3.2,0.1,0.85,0.028,4.24
2024-08-18,4,居民区A,30.03,63.7,4.1,0.35,0.6,0.212,2.13
2024-08-18,4,居民区B,30.03,62.2,2.8,0.25,0.65,0.084,1.51
2024-08-18,4,公园绿地,26.47,72.6,2.8,0.75,0.05,0.465,-1.41
2024-08-18,4,工业区,30.61,68.6,1.9,0.05,0.7,-0.073,3.06
2024-08-18,4,郊区对照点,27.2,64.9,2.7,0.55,0.15,0.288,0.0
2024-08-18,4,大学城,29.62,67.4,2.3,0.4,0.45,0.187,1.4
2024-08-18,4,滨水区域,26.15,80.8,1.9,0.6,0.2,0.411,-1.17
2024-08-18,5,市中心商业区,33.26,63.7,2.4,0.1,0.85,-0.026,4.07
2024-08-18,5,居民区A,32.16,61.6,1.1,0.35,0.6,0.155,2.04
2024-08-18,5,居民区B,30.82,71.2,3.6,0.25,0.65,0.086,2.46
